chr1	x1	x2	chr2	y1	y2	color	f1	f2	f3	f4	f5
9	71990000	72880000	9	71990000	72880000	255,255,0	1.2192	0.088031	0.10947	0.8202	0.74394
9	70980000	71130000	9	70980000	71130000	255,255,0	0.82793	0.15331	0.04276	0.58929	0.55357
9	15820000	16890000	9	15820000	16890000	255,255,0	1.4493	0.081902	0.11317	0.94305	0.74179
9	128150000	129260000	9	128150000	129260000	255,255,0	1.3775	0.068612	0.12502	0.91916	0.72165
9	92950000	93400000	9	92950000	93400000	255,255,0	1.1252	0.09824	0.095143	0.86759	0.61858
9	100230000	100400000	9	100230000	100400000	255,255,0	1.1605	0.080813	0.11054	0.70473	0.71332
9	112290000	112990000	9	112290000	112990000	255,255,0	1.1045	0.090103	0.1007	0.71347	0.70694
9	98270000	98990000	9	98270000	98990000	255,255,0	1.1944	0.10782	0.082189	0.63194	0.85725
9	92900000	93640000	9	92900000	93640000	255,255,0	1.755	0.13546	0.054145	0.86779	0.97005
9	97940000	99030000	9	97940000	99030000	255,255,0	1.3742	0.092702	0.094959	0.79966	0.85089
9	136210000	136360000	9	136210000	136360000	255,255,0	0.86955	0.071369	0.11357	0.625	0.55357
9	133570000	133750000	9	133570000	133750000	255,255,0	1.1815	0.10889	0.075495	0.74074	0.66667
9	113390000	114130000	9	113390000	114130000	255,255,0	1.3458	0.077632	0.10504	0.87071	0.75968
9	5790000	6760000	9	5790000	6760000	255,255,0	1.2391	0.09368	0.088246	0.77509	0.78954
9	34670000	35610000	9	34670000	35610000	255,255,0	1.5816	0.084646	0.097191	0.91354	0.8411
9	36830000	37440000	9	36830000	37440000	255,255,0	1.3094	0.10608	0.074414	0.63548	0.9086
9	132390000	132580000	9	132390000	132580000	255,255,0	1.3294	0.094356	0.08564	0.76667	0.76667
9	1070000	1880000	9	1070000	1880000	255,255,0	1.076	0.097058	0.082757	0.77256	0.65854
9	33030000	33270000	9	33030000	33270000	255,255,0	1.6232	0.10546	0.073638	0.85417	0.8125
9	72160000	72880000	9	72160000	72880000	255,255,0	0.97458	0.086704	0.091749	0.56713	0.75849
9	22480000	23260000	9	22480000	23260000	255,255,0	0.91444	0.099063	0.07859	0.75214	0.50493
9	99610000	100170000	9	99610000	100170000	255,255,0	1.2861	0.092002	0.085311	0.80485	0.8125
9	134480000	134630000	9	134480000	134630000	255,255,0	1.187	0.063622	0.11121	0.68307	0.72572
9	15150000	15640000	9	15150000	15640000	255,255,0	1.2775	0.076257	0.097016	0.88167	0.65833
9	91200000	91930000	9	91200000	91930000	255,255,0	1.2318	0.06782	0.10464	0.62237	0.88514
9	116840000	117080000	9	116840000	117080000	255,255,0	1.4869	0.075475	0.096768	0.85417	0.82639
9	35110000	35600000	9	35110000	35600000	255,255,0	1.2726	0.067391	0.10422	0.815	0.72167
9	140180000	140340000	9	140180000	140340000	255,255,0	0.94264	0.10286	0.06873	0.63492	0.51587
9	136640000	136890000	9	136640000	136890000	255,255,0	1.4886	0.07498	0.09656	0.86538	0.8141
9	73490000	73870000	9	73490000	73870000	255,255,0	0.9044	0.125	0.046102	0.50492	0.78222
9	95640000	96330000	9	95640000	96330000	255,255,0	1.2743	0.089416	0.081634	0.9	0.64622
9	116190000	116440000	9	116190000	116440000	255,255,0	1.1547	0.071469	0.099568	0.67936	0.71667
9	139020000	139170000	9	139020000	139170000	255,255,0	0.85387	0.060848	0.10996	0.55357	0.625
9	133990000	134370000	9	133990000	134370000	255,255,0	1.1263	0.09488	0.074971	0.7313	0.74792
9	123500000	123930000	9	123500000	123930000	255,255,0	1.0589	0.10877	0.060359	0.66883	0.75108
9	130690000	130890000	9	130690000	130890000	255,255,0	1.3613	0.082774	0.08461	0.79	0.79
9	77370000	77820000	9	77370000	77820000	255,255,0	1.3076	0.096159	0.071045	0.74901	0.88735
9	137340000	137670000	9	137340000	137670000	255,255,0	1.5109	0.07842	0.088781	0.86397	0.83456
9	13420000	14440000	9	13420000	14440000	255,255,0	1.4011	0.085631	0.081111	0.77201	0.90888
9	128150000	129040000	9	128150000	129040000	255,255,0	1.1955	0.055489	0.10976	0.94192	0.53182
9	83190000	84300000	9	83190000	84300000	255,255,0	0.99118	0.085722	0.079303	0.68539	0.65227
9	5140000	5620000	9	5140000	5620000	255,255,0	0.73381	0.060029	0.1041	0.50174	0.5434
9	37900000	38090000	9	37900000	38090000	255,255,0	1.2846	0.087341	0.07441	0.76667	0.72222
9	96770000	96990000	9	96770000	96990000	255,255,0	1.3571	0.075033	0.085756	0.82645	0.79339
9	116030000	116440000	9	116030000	116440000	255,255,0	1.3525	0.097692	0.063058	0.72381	0.91667
9	103400000	104080000	9	103400000	104080000	255,255,0	1.5146	0.079722	0.080982	0.91263	0.86246
9	140180000	140440000	9	140180000	140440000	255,255,0	1.3322	0.085335	0.073263	0.66804	0.79625
9	133570000	133930000	9	133570000	133930000	255,255,0	1.1733	0.070379	0.085	0.85494	0.62037
9	117150000	117780000	9	117150000	117780000	255,255,0	1.438	0.093672	0.061196	0.82964	0.89415
9	130230000	130630000	9	130230000	130630000	255,255,0	0.81227	0.070475	0.082776	0.59554	0.53481
9	101600000	101760000	9	101600000	101760000	255,255,0	0.98774	0.12024	0.032795	0.67188	0.60938
9	114660000	114850000	9	114660000	114850000	255,255,0	1.1811	0.044803	0.10761	0.67778	0.76667
9	94880000	95070000	9	94880000	95070000	255,255,0	1.1204	0.082368	0.068989	0.76667	0.65556
9	74940000	75220000	9	74940000	75220000	255,255,0	1.5887	0.086225	0.064889	0.88265	0.88265
9	135900000	136040000	9	135900000	136040000	255,255,0	0.85003	0.066484	0.08448	0.57143	0.53061
9	137740000	138370000	9	137740000	138370000	255,255,0	1.4142	0.062986	0.087577	0.95464	0.72077
9	91940000	92180000	9	91940000	92180000	255,255,0	1.5314	0.073264	0.076991	0.84028	0.85417
9	110190000	111580000	9	110190000	111580000	255,255,0	1.8382	0.071301	0.078645	0.94596	0.9472
9	123350000	123940000	9	123350000	123940000	255,255,0	1.3961	0.07255	0.076963	0.93218	0.72989
9	118340000	119450000	9	118340000	119450000	255,255,0	1.7282	0.066858	0.080681	0.925	0.91097
9	100450000	100670000	9	100450000	100670000	255,255,0	1.404	0.085357	0.061973	0.82645	0.79339
9	139980000	140150000	9	139980000	140150000	255,255,0	1.0914	0.056234	0.090912	0.70833	0.70833
9	129620000	130210000	9	129620000	130210000	255,255,0	1.4331	0.074038	0.072505	0.91379	0.79425
9	32590000	32980000	9	32590000	32980000	255,255,0	1.7213	0.076118	0.068033	0.82895	0.93947
9	126170000	126810000	9	126170000	126810000	255,255,0	1.4449	0.072609	0.071529	0.91699	0.85254
9	136060000	136200000	9	136060000	136200000	255,255,0	0.87682	0.068328	0.075134	0.57143	0.57143
9	88420000	88900000	9	88420000	88900000	255,255,0	1.1728	0.068303	0.074996	0.61979	0.84201
9	138850000	139020000	9	138850000	139020000	255,255,0	1.0218	0.065733	0.077499	0.68056	0.68056
9	111650000	112230000	9	111650000	112230000	255,255,0	1.3013	0.071869	0.071207	0.93698	0.65161
9	19040000	19190000	9	19040000	19190000	255,255,0	0.90837	0.11149	0.031338	0.625	0.55357
9	26880000	27290000	9	26880000	27290000	255,255,0	1.5787	0.087456	0.053672	0.85476	0.92619
9	123950000	124200000	9	123950000	124200000	255,255,0	1.3705	0.060544	0.080056	0.82692	0.80128
9	35740000	36350000	9	35740000	36350000	255,255,0	1.0702	0.061645	0.077429	0.82688	0.53871
9	71200000	71630000	9	71200000	71630000	255,255,0	1.3806	0.080208	0.058608	0.82468	0.9026
9	107520000	108220000	9	107520000	108220000	255,255,0	1.842	0.040637	0.097365	0.98122	0.8849
9	17520000	18220000	9	17520000	18220000	255,255,0	1.4612	0.072546	0.065419	0.92082	0.7951
9	20290000	21140000	9	20290000	21140000	255,255,0	1.4651	0.077387	0.059983	0.71373	0.9629
9	6820000	7570000	9	6820000	7570000	255,255,0	1.2225	0.068553	0.067382	0.86984	0.69772
9	101760000	101920000	9	101760000	101920000	255,255,0	0.95725	0.029732	0.10566	0.54688	0.67188
9	2120000	2850000	9	2120000	2850000	255,255,0	1.576	0.077864	0.057071	0.8461	0.95571
9	27310000	27560000	9	27310000	27560000	255,255,0	1.4458	0.071831	0.062951	0.86538	0.83974
9	72920000	73230000	9	72920000	73230000	255,255,0	1.6997	0.05868	0.075983	0.89909	0.91523
9	89020000	89950000	9	89020000	89950000	255,255,0	1.7722	0.069461	0.065171	0.94958	0.92923
9	102000000	102550000	9	102000000	102550000	255,255,0	1.4142	0.081704	0.052821	0.89286	0.8373
9	127160000	127530000	9	127160000	127530000	255,255,0	1.3823	0.058507	0.075946	0.89766	0.7807
9	102570000	103090000	9	102570000	103090000	255,255,0	0.82121	0.052223	0.082208	0.5429	0.64053
9	119470000	120250000	9	119470000	120250000	255,255,0	1.4157	0.063146	0.070179	0.95464	0.72584
9	126830000	127110000	9	126830000	127110000	255,255,0	1.2233	0.061222	0.071523	0.71939	0.85204
9	117160000	117420000	9	117160000	117420000	255,255,0	1.5006	0.081122	0.051555	0.86391	0.86391
9	610000	810000	9	610000	810000	255,255,0	1.3225	0.063667	0.068451	0.79	0.77
9	109450000	109900000	9	109450000	109900000	255,255,0	0.9364	0.059043	0.072437	0.51976	0.80435
9	95430000	95590000	9	95430000	95590000	255,255,0	1.0105	0.07186	0.059063	0.67188	0.60938
9	135280000	135860000	9	135280000	135860000	255,255,0	1.5277	0.063462	0.067215	0.92033	0.8918
9	77890000	78450000	9	77890000	78450000	255,255,0	1.2604	0.075089	0.055517	0.87628	0.72066
9	21810000	21990000	9	21810000	21990000	255,255,0	1.1558	0.10153	0.028712	0.74074	0.66667
9	79370000	79630000	9	79370000	79630000	255,255,0	1.3125	0.062235	0.06756	0.84024	0.80473
9	99080000	99440000	9	99080000	99440000	255,255,0	1.6907	0.062201	0.067561	0.91667	0.92284
9	84560000	85230000	9	84560000	85230000	255,255,0	1.1984	0.07928	0.050018	0.65152	0.89394
9	101570000	101920000	9	101570000	101920000	255,255,0	1.7623	0.066129	0.063126	0.92484	0.92484
9	124860000	125220000	9	124860000	125220000	255,255,0	1.5734	0.066871	0.062182	0.89198	0.89815
9	86550000	86950000	9	86550000	86950000	255,255,0	1.6243	0.068574	0.060098	0.8375	0.9325
9	34380000	34640000	9	34380000	34640000	255,255,0	1.4765	0.062677	0.065773	0.81657	0.87574
9	129680000	129970000	9	129680000	129970000	255,255,0	1.476	0.078805	0.049512	0.87143	0.85238
9	84300000	84480000	9	84300000	84480000	255,255,0	1.0671	0.045056	0.083121	0.71605	0.69136
9	130220000	130690000	9	130220000	130690000	255,255,0	1.3976	0.056363	0.071584	0.85688	0.86051
9	104150000	104350000	9	104150000	104350000	255,255,0	1.2142	0.067392	0.060387	0.77	0.77
9	127630000	128140000	9	127630000	128140000	255,255,0	1.5179	0.065976	0.061552	0.9	0.87538
9	95080000	95410000	9	95080000	95410000	255,255,0	1.5785	0.058422	0.067878	0.87132	0.91544
9	3200000	3710000	9	3200000	3710000	255,255,0	0.81147	0.070734	0.055074	0.55231	0.61692
9	15180000	15440000	9	15180000	15440000	255,255,0	1.4019	0.072631	0.053132	0.86391	0.80473
9	12690000	13020000	9	12690000	13020000	255,255,0	1.2952	0.072635	0.052922	0.89338	0.64338
9	96440000	96740000	9	96440000	96740000	255,255,0	1.3039	0.067205	0.058267	0.86222	0.77333
9	110220000	111040000	9	110220000	111040000	255,255,0	1.2849	0.055944	0.069367	0.97442	0.54372
9	5430000	5610000	9	5430000	5610000	255,255,0	1.1256	0.05877	0.065722	0.69136	0.71605
9	2230000	2650000	9	2230000	2650000	255,255,0	0.80271	0.048616	0.075196	0.62585	0.5034
9	79020000	79330000	9	79020000	79330000	255,255,0	1.535	0.071456	0.052025	0.87083	0.90417
9	124290000	124810000	9	124290000	124810000	255,255,0	1.7122	0.056296	0.066824	0.94231	0.91568
9	125600000	125820000	9	125600000	125820000	255,255,0	1.2807	0.081906	0.040448	0.83368	0.73175
9	12710000	12890000	9	12710000	12890000	255,255,0	1.1844	0.08487	0.035658	0.74074	0.74074
9	109940000	110110000	9	109940000	110110000	255,255,0	1.1255	0.046436	0.073112	0.70833	0.70833
9	132600000	132850000	9	132600000	132850000	255,255,0	1.4316	0.065459	0.05408	0.86538	0.83974
9	127960000	128140000	9	127960000	128140000	255,255,0	1.1476	0.03554	0.083267	0.69136	0.74074
9	112650000	112940000	9	112650000	112940000	255,255,0	1.509	0.052404	0.066045	0.87143	0.9
9	21810000	22250000	9	21810000	22250000	255,255,0	1.7018	0.05789	0.060172	0.91942	0.93182
9	6330000	6760000	9	6330000	6760000	255,255,0	1.2575	0.054283	0.063714	0.75974	0.86797
9	35110000	35470000	9	35110000	35470000	255,255,0	1.5521	0.039786	0.077991	0.93519	0.85494
9	74200000	74650000	9	74200000	74650000	255,255,0	0.97057	0.058452	0.05913	0.59486	0.73715
9	114490000	114850000	9	114490000	114850000	255,255,0	1.4407	0.059175	0.057848	0.84877	0.89815
9	21460000	21800000	9	21460000	21800000	255,255,0	1.7174	0.065981	0.050293	0.87889	0.92734
9	25950000	26350000	9	25950000	26350000	255,255,0	1.3999	0.053341	0.062335	0.8325	0.9025
9	74650000	74890000	9	74650000	74890000	255,255,0	1.1907	0.042051	0.073557	0.70139	0.79861
9	10030000	10300000	9	10030000	10300000	255,255,0	1.0561	0.061091	0.054501	0.82967	0.58791
9	134000000	134220000	9	134000000	134220000	255,255,0	1.1384	0.066747	0.048487	0.77686	0.71074
9	93660000	94490000	9	93660000	94490000	255,255,0	1.8652	0.037478	0.077236	0.98432	0.90302
9	125840000	126130000	9	125840000	126130000	255,255,0	1.4394	0.056487	0.057443	0.8619	0.89048
9	134640000	135140000	9	134640000	135140000	255,255,0	1.8208	0.059908	0.053838	0.9536	0.9536
9	124290000	124460000	9	124290000	124460000	255,255,0	0.97036	0.085874	0.027801	0.68056	0.59722
9	37470000	37880000	9	37470000	37880000	255,255,0	1.2234	0.057964	0.055704	0.88333	0.66429
9	135140000	135280000	9	135140000	135280000	255,255,0	0.80775	0.070519	0.042601	0.53061	0.57143
9	131580000	131800000	9	131580000	131800000	255,255,0	0.9929	0.027908	0.08509	0.66116	0.69421
9	131880000	132390000	9	131880000	132390000	255,255,0	1.8769	0.053323	0.059579	0.95231	0.94308
9	139660000	139940000	9	139660000	139940000	255,255,0	1.3264	0.065874	0.046816	0.86224	0.83163
9	21200000	21450000	9	21200000	21450000	255,255,0	1.208	0.05823	0.054081	0.8141	0.75
9	129970000	130200000	9	129970000	130200000	255,255,0	1.4132	0.054744	0.057301	0.84091	0.84091
9	118140000	118290000	9	118140000	118290000	255,255,0	0.80607	0.0048893	0.10656	0.51786	0.625
9	125230000	125570000	9	125230000	125570000	255,255,0	1.7639	0.050585	0.060543	0.91349	0.92734
9	81190000	81730000	9	81190000	81730000	255,255,0	1.3138	0.074131	0.036615	0.8834	0.80933
9	35740000	36210000	9	35740000	36210000	255,255,0	1.231	0.058335	0.052407	0.80254	0.76268
9	16160000	16740000	9	16160000	16740000	255,255,0	0.74079	0.060604	0.0501	0.51843	0.57075
9	97430000	97900000	9	97430000	97900000	255,255,0	1.8382	0.054767	0.055931	0.95833	0.94746
9	78490000	78940000	9	78490000	78940000	255,255,0	1.3916	0.0482	0.062498	0.8834	0.85573
9	94500000	94870000	9	94500000	94870000	255,255,0	1.5377	0.052684	0.057962	0.92105	0.85673
9	34670000	35070000	9	34670000	35070000	255,255,0	1.2226	0.054446	0.056109	0.8675	0.6825
9	101250000	101490000	9	101250000	101490000	255,255,0	0.96213	0.016427	0.093876	0.52083	0.8125
9	133750000	133930000	9	133750000	133930000	255,255,0	1.0155	0.051554	0.058688	0.64198	0.71605
9	134220000	134380000	9	134220000	134380000	255,255,0	1.0179	0.05044	0.059444	0.64062	0.67188
9	131450000	131820000	9	131450000	131820000	255,255,0	1.1436	0.035598	0.073874	0.58874	0.88995
9	103080000	103370000	9	103080000	103370000	255,255,0	1.2838	0.039186	0.06997	0.68095	0.88095
9	91630000	91830000	9	91630000	91830000	255,255,0	0.9606	0.055394	0.05349	0.76582	0.50926
9	102020000	102290000	9	102020000	102290000	255,255,0	1.0451	0.086191	0.022188	0.84066	0.56593
9	75450000	75750000	9	75450000	75750000	255,255,0	0.83563	0.040172	0.068108	0.65556	0.56111
9	113000000	113390000	9	113000000	113390000	255,255,0	1.3953	0.066055	0.041727	0.85526	0.89211
9	116450000	116820000	9	116450000	116820000	255,255,0	1.6229	0.058215	0.048868	0.9269	0.90936
9	130530000	130690000	9	130530000	130690000	255,255,0	0.99059	0.0377	0.069129	0.64062	0.67188
9	22000000	22250000	9	22000000	22250000	255,255,0	1.3079	0.040162	0.066635	0.69872	0.86538
9	82180000	82350000	9	82180000	82350000	255,255,0	1.0684	0.069225	0.037504	0.65278	0.70833
9	5620000	5790000	9	5620000	5790000	255,255,0	1.0061	0.0577	0.048818	0.65278	0.65278
9	820000	1030000	9	820000	1030000	255,255,0	1.1118	0.052027	0.053848	0.71818	0.77273
9	107530000	107930000	9	107530000	107930000	255,255,0	1.3726	0.060495	0.044969	0.9425	0.5825
9	17520000	17800000	9	17520000	17800000	255,255,0	1.3159	0.070661	0.034524	0.88265	0.69898
9	127670000	127930000	9	127670000	127930000	255,255,0	1.412	0.06318	0.040951	0.87574	0.84024
9	14450000	14800000	9	14450000	14800000	255,255,0	1.4158	0.055365	0.048661	0.91176	0.84641
9	4060000	4310000	9	4060000	4310000	255,255,0	1.1873	0.015673	0.088227	0.69872	0.86538
9	117440000	117780000	9	117440000	117780000	255,255,0	1.5338	0.050279	0.053615	0.87197	0.90657
9	99450000	99620000	9	99450000	99620000	255,255,0	1.0135	0.053631	0.050229	0.68056	0.68056
9	89060000	89560000	9	89060000	89560000	255,255,0	1.4588	0.069483	0.033643	0.93412	0.76488
9	19040000	19470000	9	19040000	19470000	255,255,0	1.6506	0.054394	0.048376	0.92424	0.93723
9	114850000	115130000	9	114850000	115130000	255,255,0	1.5319	0.054752	0.047569	0.89286	0.88265
9	140480000	140710000	9	140480000	140710000	255,255,0	1.4128	0.056236	0.045459	0.82576	0.7803
9	20940000	21120000	9	20940000	21120000	255,255,0	1.1021	0.026955	0.07373	0.69136	0.74074
9	18240000	19030000	9	18240000	19030000	255,255,0	1.6872	0.051187	0.048954	0.94423	0.9609
9	117800000	118310000	9	117800000	118310000	255,255,0	1.8067	0.047322	0.05244	0.94923	0.95538
9	131940000	132090000	9	131940000	132090000	255,255,0	0.87047	0.088708	0.010701	0.625	0.58929
9	118350000	118950000	9	118350000	118950000	255,255,0	1.548	0.049522	0.049886	0.95444	0.84556
9	86220000	86540000	9	86220000	86540000	255,255,0	1.2671	0.056398	0.042626	0.80078	0.80859
9	17090000	17490000	9	17090000	17490000	255,255,0	1.5639	0.039362	0.059484	0.8325	0.9475
9	37070000	37360000	9	37070000	37360000	255,255,0	1.4131	0.033427	0.065076	0.8619	0.89048
9	116040000	116190000	9	116040000	116190000	255,255,0	0.85399	0.042167	0.056224	0.625	0.55357
9	101060000	101550000	9	101060000	101550000	255,255,0	1.7618	0.047979	0.050317	0.93167	0.955
9	38090000	38390000	9	38090000	38390000	255,255,0	1.1553	0.045531	0.052469	0.64889	0.87111
9	93670000	94190000	9	93670000	94190000	255,255,0	1.6393	0.052132	0.045531	0.95624	0.82216
9	17810000	18220000	9	17810000	18220000	255,255,0	1.169	0.053309	0.044013	0.65	0.90714
9	91630000	91930000	9	91630000	91930000	255,255,0	1.5469	0.041178	0.055668	0.88	0.90667
9	22260000	22470000	9	22260000	22470000	255,255,0	1.1595	0.056385	0.040326	0.77273	0.73636
9	95210000	95400000	9	95210000	95400000	255,255,0	0.99031	0.022589	0.074121	0.52222	0.76667
9	123340000	123520000	9	123340000	123520000	255,255,0	1.0929	0.065325	0.031154	0.74074	0.69136
9	19480000	19850000	9	19480000	19850000	255,255,0	1.1215	0.050866	0.044472	0.88596	0.60526
9	14080000	14330000	9	14080000	14330000	255,255,0	1.0505	0.022665	0.072303	0.66026	0.8141
9	135280000	135470000	9	135280000	135470000	255,255,0	1.0553	0.065798	0.028518	0.76667	0.65556
9	80380000	80660000	9	80380000	80660000	255,255,0	1.4804	0.041775	0.052282	0.87245	0.88265
9	119090000	119440000	9	119090000	119440000	255,255,0	1.2718	0.041323	0.052578	0.57466	0.93866
9	129270000	129570000	9	129270000	129570000	255,255,0	1.2769	0.041253	0.052555	0.73778	0.89778
9	3730000	4370000	9	3730000	4370000	255,255,0	1.6788	0.041526	0.052224	0.93066	0.96582
9	72560000	72870000	9	72560000	72870000	255,255,0	1.246	0.046393	0.046772	0.7125	0.87917
9	91000000	91200000	9	91000000	91200000	255,255,0	1.24	0.040832	0.052004	0.77	0.77
9	26380000	26630000	9	26380000	26630000	255,255,0	0.8954	0.053417	0.039266	0.67308	0.59615
9	2870000	3170000	9	2870000	3170000	255,255,0	1.1076	0.065186	0.027317	0.87111	0.56
9	33270000	33620000	9	33270000	33620000	255,255,0	0.95612	0.060516	0.031948	0.74837	0.53268
9	4380000	4660000	9	4380000	4660000	255,255,0	1.2591	0.053314	0.039085	0.88265	0.69898
9	4750000	4990000	9	4750000	4990000	255,255,0	1.3367	0.055185	0.036083	0.85417	0.85417
9	94190000	94480000	9	94190000	94480000	255,255,0	1.3674	0.03612	0.054914	0.81905	0.89524
9	115170000	115470000	9	115170000	115470000	255,255,0	1.3199	0.04708	0.043719	0.86222	0.81778
9	97940000	98280000	9	97940000	98280000	255,255,0	1.3398	0.052054	0.03871	0.87889	0.81661
9	111350000	111560000	9	111350000	111560000	255,255,0	1.0345	0.035356	0.054459	0.68182	0.7
9	36400000	36580000	9	36400000	36580000	255,255,0	1.1635	0.043882	0.045247	0.74074	0.74074
9	72020000	72170000	9	72020000	72170000	255,255,0	0.86736	0.060103	0.028971	0.625	0.58929
9	90280000	90450000	9	90280000	90450000	255,255,0	0.83994	0.057389	0.031492	0.625	0.51389
